Id,Category
HW00005720,1
HW00005828,1
HW00006038,1
HW00005424,1
HW00006609,1
HW00004350,1
HW00007909,1
HW00002570,1
HW00004485,1
HW00006066,1
HW00004116,1
HW00007540,1
HW00007020,1
HW00004965,1
HW00006224,1
HW00001491,1
HW00003137,1
HW00005778,1
HW00007514,1
HW00002782,1
HW00001830,1
HW00000469,1
HW00006696,1
HW00003441,1
HW00000276,1
HW00006772,1
HW00006815,1
HW00001317,1
HW00005511,1
HW00007328,1
HW00002310,1
HW00006110,1
HW00006011,1
HW00002100,1
HW00000831,1
HW00000043,1
HW00006321,1
HW00004109,1
HW00001952,1
HW00004024,1
HW00002239,1
HW00003402,1
HW00002621,1
HW00002169,1
HW00004755,1
HW00004602,1
HW00006063,1
HW00006025,1
HW00000689,1
HW00007069,1
HW00000362,1
HW00000758,1
HW00003829,1
HW00004746,1
HW00000011,1
HW00005822,4
HW00002353,4
HW00005358,4
HW00003435,4
HW00003674,4
HW00002768,4
HW00005631,4
HW00001644,4
HW00006536,4
HW00003745,4
HW00004870,4
HW00002121,4
HW00007824,4
HW00001570,4
HW00005460,4
HW00001363,4
HW00002968,4
HW00000652,4
HW00005946,4
HW00005162,4
HW00003939,4
HW00007489,4
HW00007928,4
HW00004894,4
HW00007809,4
HW00000683,4
HW00007125,4
HW00004893,4
HW00006814,4
HW00004022,4
HW00001228,4
HW00002055,4
HW00000903,4
HW00007552,4
HW00001592,4
HW00004377,4
HW00000818,4
HW00001667,4
HW00005159,4
HW00007541,4
HW00003847,4
HW00004155,4
HW00006788,4
HW00006371,4
HW00006866,4
HW00004454,4
HW00003967,4
HW00005786,4
HW00007878,4
HW00005635,4
HW00001534,4
HW00005920,4
HW00001027,4
HW00003214,4
HW00000432,4
HW00006035,4
HW00006498,4
HW00005601,4
HW00007133,4
HW00007752,4
HW00004339,4
HW00001084,4
HW00003454,4
HW00003675,4
HW00001121,4
HW00000357,4
HW00003462,4
HW00001292,4
HW00007357,4
HW00000935,4
HW00004900,4
HW00006103,4
HW00003530,4
HW00006558,4
HW00005402,4
HW00006408,4
HW00001414,4
HW00002933,4
HW00001955,4
HW00006959,4
HW00003600,4
HW00001660,4
HW00003324,4
HW00006233,4
HW00002556,4
HW00001180,4
HW00006863,4
HW00007869,4
HW00006185,4
HW00005775,4
HW00004624,4
HW00004925,4
HW00003729,4
HW00001375,4
HW00006093,4
HW00000736,4
HW00003198,4
HW00005752,4
HW00007442,4
HW00006787,4
HW00000247,4
HW00001611,4
HW00005949,4
HW00002197,4
HW00002368,4
HW00007709,4
HW00005762,4
HW00002333,4
HW00002349,4
HW00001154,4
HW00003885,4
HW00007826,4
HW00007292,4
HW00006833,4
HW00003082,4
HW00001342,4
HW00006192,4
HW00003709,4
HW00006068,4
HW00003317,4
HW00000810,4
HW00000535,4
HW00002490,4
HW00004544,4
HW00000336,4
HW00002245,4
HW00004999,4
HW00000003,4
HW00007240,4
HW00002297,4
HW00003711,4
HW00002212,4
HW00004877,4
HW00004855,4
HW00004703,4
HW00002669,4
HW00004872,4
HW00005264,4
HW00000939,4
HW00001389,4
HW00001782,4
HW00007933,4
HW00007249,4
HW00003634,4
HW00005676,4
HW00007934,4
HW00007434,4
HW00005040,4
HW00002946,4
HW00003305,4
HW00000098,4
HW00002977,4
HW00003570,4
HW00001818,4
HW00004976,4
HW00006101,4
HW00000110,4
HW00004696,4
HW00003712,4
HW00001920,4
HW00005650,4
HW00006082,4
HW00005039,4
HW00004433,4
HW00007841,4
HW00002149,4
HW00001243,4
HW00007853,4
HW00007828,4
HW00006657,4
HW00003686,4
HW00004963,4
HW00001779,4
HW00007803,4
HW00000983,4
HW00007074,4
HW00004657,4
HW00002835,4
HW00004120,4
HW00005079,4
HW00005739,4
HW00001938,4
HW00003757,4
HW00000407,4
HW00006213,4
HW00002228,4
HW00004306,4
HW00005253,4
HW00004229,4
HW00006843,4
HW00005282,4
HW00002826,4
HW00000792,4
HW00000410,4
HW00003581,4
HW00003975,4
HW00007145,4
HW00006149,4
HW00003112,4
HW00005690,4
HW00005813,4
HW00004125,4
HW00006893,4
HW00005138,4
HW00007479,4
HW00005847,4
HW00005805,4
HW00000865,4
HW00006806,4
HW00004230,4
HW00005725,4
HW00003569,4
HW00006247,4
HW00007413,4
HW00003547,4
HW00001090,4
HW00004472,4
HW00007456,4
HW00006656,4
HW00000416,4
HW00002597,4
HW00003884,4
HW00002591,4
HW00003014,4
HW00007131,4
HW00004590,4
HW00001181,4
HW00002896,4
HW00004617,4
HW00001137,4
HW00006203,4
HW00004245,4
HW00002651,4
HW00003058,4
HW00001007,4
HW00007021,4
HW00003215,4
HW00007226,4
HW00000791,4
HW00003213,4
HW00005261,4
HW00005541,4
HW00006716,4
HW00005890,4
HW00002794,4
HW00006577,4
HW00003194,4
HW00007801,4
HW00007414,4
HW00007076,4
HW00005842,4
HW00004165,4
HW00004814,4
HW00002000,4
HW00005724,4
HW00007310,4
HW00007025,4
HW00005015,4
HW00003380,4
HW00002312,4
HW00004267,4
HW00000681,4
HW00004511,4
HW00000103,4
HW00000142,4
HW00004003,4
HW00006007,4
HW00001758,4
HW00005841,4
HW00007223,4
HW00006522,4
HW00005486,4
HW00001261,4
HW00007130,4
HW00006685,4
HW00007009,4
HW00003106,4
HW00005049,4
HW00006354,4
HW00004238,4
HW00004685,4
HW00006669,4
HW00003132,4
HW00007683,4
HW00000389,4
HW00002940,4
HW00002028,4
HW00000571,4
HW00004328,4
HW00001416,4
HW00002905,4
HW00002987,4
HW00006807,4
HW00002583,4
HW00007064,4
HW00004683,4
HW00007576,4
HW00001186,4
HW00006615,4
HW00004407,4
HW00002061,4
HW00000692,4
HW00006377,4
HW00006722,4
HW00002081,4
HW00007255,4
HW00004074,4
HW00007851,4
HW00002360,4
HW00001806,4
HW00001035,4
HW00007840,4
HW00000166,4
HW00004514,4
HW00002586,4
HW00002654,4
HW00003979,4
HW00002384,4
HW00003384,4
HW00005846,4
HW00001675,4
HW00007663,4
HW00005036,4
HW00006252,4
HW00003212,4
HW00007762,4
HW00000354,4
HW00003495,4
HW00001041,4
HW00004540,4
HW00005618,4
HW00004837,4
HW00006786,4
HW00001866,4
HW00004868,4
HW00007726,4
HW00003642,4
HW00001445,4
HW00000092,4
HW00000654,4
HW00004098,4
HW00005124,4
HW00000020,4
HW00004193,4
HW00007940,4
HW00002520,4
HW00007276,4
HW00003816,4
HW00006014,4
HW00004232,4
HW00001622,4
HW00005610,4
HW00006720,4
HW00004142,4
HW00005493,4
HW00001706,4
HW00007665,4
HW00005386,4
HW00005577,4
HW00003986,4
HW00004681,4
HW00007258,4
HW00003333,4
HW00000554,4
HW00004558,4
HW00006958,4
HW00005637,4
HW00001309,4
HW00000960,4
HW00001685,4
HW00005815,4
HW00004052,4
HW00002262,4
HW00002045,4
HW00001575,4
HW00007160,4
HW00001970,4
HW00006675,4
HW00003518,4
HW00003274,4
HW00004072,4
HW00004450,4
HW00001449,4
HW00005075,4
HW00005608,4
HW00001387,4
HW00004258,4
HW00003687,4
HW00006943,4
HW00007135,4
HW00007387,4
HW00004071,4
HW00004414,4
HW00002722,4
HW00007430,4
HW00003059,4
HW00003444,4
HW00003186,4
HW00002928,4
HW00000817,4
HW00004675,4
HW00001014,4
HW00000063,4
HW00004253,4
HW00006027,4
HW00004905,4
HW00001214,4
HW00001150,4
HW00001067,4
HW00006259,4
HW00006298,4
HW00000010,4
HW00005302,4
HW00004159,4
HW00004208,4
HW00004086,4
HW00003280,4
HW00003590,4
HW00003147,4
HW00000039,4
HW00007561,4
HW00006449,4
HW00000503,4
HW00002165,4
HW00007620,4
HW00006677,4
HW00004878,4
HW00000245,4
HW00004007,4
HW00005016,4
HW00000784,4
HW00001720,4
HW00004909,4
HW00001829,4
HW00002537,4
HW00002153,4
HW00003795,4
HW00005319,4
HW00005860,4
HW00006473,4
HW00006737,4
HW00000056,4
HW00003751,4
HW00000360,4
HW00003866,4
HW00001013,4
HW00006865,4
HW00007324,4
HW00006301,4
HW00003297,4
HW00003564,4
HW00002807,4
HW00006680,4
HW00001311,4
HW00001919,4
HW00005139,4
HW00004095,4
HW00000779,4
HW00005626,4
HW00003026,4
HW00000049,4
HW00003823,4
HW00007212,4
HW00006964,4
HW00002093,4
HW00004530,4
HW00001624,4
HW00006216,4
HW00006934,4
HW00006544,4
HW00002042,4
HW00000075,4
HW00003948,4
HW00007630,4
HW00000260,4
HW00002912,4
HW00006977,4
HW00003869,4
HW00006397,4
HW00005239,4
HW00000091,4
HW00007735,4
HW00001752,4
HW00004228,4
HW00005350,4
HW00003062,4
HW00000266,4
HW00007289,4
HW00003218,4
HW00002881,4
HW00004597,4
HW00003203,4
HW00000327,4
HW00004504,4
HW00005917,4
HW00000095,4
HW00005838,4
HW00002612,4
HW00001718,4
HW00006530,4
HW00003606,4
HW00001486,4
HW00006044,4
HW00005022,4
HW00002234,4
HW00005679,4
HW00001423,4
HW00001994,4
HW00002712,4
HW00006144,4
HW00002058,4
HW00007812,4
HW00006771,4
HW00006318,4
HW00004672,4
HW00000443,4
HW00003252,4
HW00001405,4
HW00004452,4
HW00004311,4
HW00000408,4
HW00006597,4
HW00001852,4
HW00002012,4
HW00003436,4
HW00001673,4
HW00001578,4
HW00007321,4
HW00006428,4
HW00002936,4
HW00005372,4
HW00002657,4
HW00005230,4
HW00002972,4
HW00001220,4
HW00004866,4
HW00002909,4
HW00001850,4
HW00007337,4
HW00006290,4
HW00000963,4
HW00001495,4
HW00006798,4
HW00001079,4
HW00005121,4
HW00002505,4
HW00003943,4
HW00006123,4
HW00004509,4
HW00005758,4
HW00003175,4
HW00004438,4
HW00002359,4
HW00000204,4
HW00001173,4
HW00002916,4
HW00006265,4
HW00007089,4
HW00003806,4
HW00004502,4
HW00005872,4
HW00005017,4
HW00003018,4
HW00006334,4
HW00000273,4
HW00005379,4
HW00007454,4
HW00003781,4
HW00007905,4
HW00004021,4
HW00006162,4
HW00007667,4
HW00002131,4
HW00003577,4
HW00004928,4
HW00004260,4
HW00001717,4
HW00004158,4
HW00007068,4
HW00005413,4
HW00005834,4
HW00005434,4
HW00000954,4
HW00003041,4
HW00007780,4
HW00000667,4
HW00005161,4
HW00001444,4
HW00004693,4
HW00001198,4
HW00007368,4
HW00007179,4
HW00003860,4
HW00007854,4
HW00000006,4
HW00001873,4
HW00003287,4
HW00000495,4
HW00007598,4
HW00007156,4
HW00001562,4
HW00001030,2
HW00002710,2
HW00000931,2
HW00000507,2
HW00007044,2
HW00007908,2
HW00002075,2
HW00004241,2
HW00000035,2
HW00000578,2
HW00001225,2
HW00006913,2
HW00004831,2
HW00004548,2
HW00006474,2
HW00007701,2
HW00000138,2
HW00007208,2
HW00007351,2
HW00006875,2
HW00002316,2
HW00003269,2
HW00006050,2
HW00003807,2
HW00004111,2
HW00005881,2
HW00001301,2
HW00003783,2
HW00002939,2
HW00000877,2
HW00007608,2
HW00007370,2
HW00001466,2
HW00007400,2
HW00005470,2
HW00006804,2
HW00002652,2
HW00003875,2
HW00002615,2
HW00003061,2
HW00003166,2
HW00007444,2
HW00005505,2
HW00002887,2
HW00004309,2
HW00002671,2
HW00006451,2
HW00007638,2
HW00007396,2
HW00004553,2
HW00002003,2
HW00000673,2
HW00007391,2
HW00002920,2
HW00006220,2
HW00000513,2
HW00001634,2
HW00003076,2
HW00004705,2
HW00006679,2
HW00005052,2
HW00000404,2
HW00000002,2
HW00000272,2
HW00006410,2
HW00004892,2
HW00002038,2
HW00004292,2
HW00006687,2
HW00000452,2
HW00000820,2
HW00000106,2
HW00007360,2
HW00004030,2
HW00001714,2
HW00001727,2
HW00004843,2
HW00007443,2
HW00000658,2
HW00001543,2
HW00000805,2
HW00006234,2
HW00005087,2
HW00000175,2
HW00001778,2
HW00006598,2
HW00007787,2
HW00003097,2
HW00003205,2
HW00001613,2
HW00005983,2
HW00005686,2
HW00003428,2
HW00006571,2
HW00002063,2
HW00007560,2
HW00006884,2
HW00005597,2
HW00001820,2
HW00004419,2
HW00007713,2
HW00002824,2
HW00002811,2
HW00004318,2
HW00000588,2
HW00004420,2
HW00000641,2
HW00006714,2
HW00007261,2
HW00003913,2
HW00006458,2
HW00002278,2
HW00007201,2
HW00003789,2
HW00000194,2
HW00005077,2
HW00002922,2
HW00004066,2
HW00001761,2
HW00002988,2
HW00007046,2
HW00006654,2
HW00006802,2
HW00007844,2
HW00000990,2
HW00007527,2
HW00004478,2
HW00000981,2
HW00003027,2
HW00004223,2
HW00001921,2
HW00000718,2
HW00000388,2
HW00007129,2
HW00007260,2
HW00006394,2
HW00004265,2
HW00000637,2
HW00001042,2
HW00005237,2
HW00001346,2
HW00005387,2
HW00005037,2
HW00006336,2
HW00004783,2
HW00004462,2
HW00004131,2
HW00003071,2
HW00004014,2
HW00004149,2
HW00002524,2
HW00004865,2
HW00004216,2
HW00002812,2
HW00001077,2
HW00007892,2
HW00002260,2
HW00003732,2
HW00000892,2
HW00004797,2
HW00007070,2
HW00006352,2
HW00002719,2
HW00003764,2
HW00004219,2
HW00002512,2
HW00001564,2
HW00005868,2
HW00001141,2
HW00006105,2
HW00002703,2
HW00006232,2
HW00007652,2
HW00000302,2
HW00005363,2
HW00007730,2
HW00000376,2
HW00003968,2
HW00005320,2
HW00002469,2
HW00002281,2
HW00007478,2
HW00000893,2
HW00003526,2
HW00001855,2
HW00004396,2
HW00005229,2
HW00006020,2
HW00000296,2
HW00007591,2
HW00004664,2
HW00006099,2
HW00007123,2
HW00001412,2
HW00004461,2
HW00003259,2
HW00005200,2
HW00005439,2
HW00000947,2
HW00005497,2
HW00007590,2
HW00003624,2
HW00002431,2
HW00006870,2
HW00001585,2
HW00004411,2
HW00002048,2
HW00005095,2
HW00001303,2
HW00003877,2
HW00001071,2
HW00002961,2
HW00002268,2
HW00000420,2
HW00007864,2
HW00003863,2
HW00002016,2
HW00007383,2
HW00001469,2
HW00004723,2
HW00002325,2
HW00004323,2
HW00002755,2
HW00000426,2
HW00001126,2
HW00005896,2
HW00000943,2
HW00000148,2
HW00003752,2
HW00003849,2
HW00007088,2
HW00007336,2
HW00002238,2
HW00003161,2
HW00004375,2
HW00006029,2
HW00002329,2
HW00007566,2
HW00007004,2
HW00007937,2
HW00005622,2
HW00005751,2
HW00005073,2
HW00005365,2
HW00000341,2
HW00004441,2
HW00005400,2
HW00000163,2
HW00004775,2
HW00002319,2
HW00002508,2
HW00005826,2
HW00003867,2
HW00002950,2
HW00005472,2
HW00003275,2
HW00003923,2
HW00003618,2
HW00005962,2
HW00002809,2
HW00004513,2
HW00003503,2
HW00002462,2
HW00005844,2
HW00007876,2
HW00001681,2
HW00003148,2
HW00006418,2
HW00004435,2
HW00007836,2
HW00005443,2
HW00005727,2
HW00004820,2
HW00007158,2
HW00001299,2
HW00005063,2
HW00001721,2
HW00002509,2
HW00000645,2
HW00005223,2
HW00004673,2
HW00004927,2
HW00003149,2
HW00000355,2
HW00004974,2
HW00003477,2
HW00007761,2
HW00000619,2
HW00007618,2
HW00005850,2
HW00001188,2
HW00000310,2
HW00004940,2
HW00000361,2
HW00004587,2
HW00005533,2
HW00001034,2
HW00000807,2
HW00007495,2
HW00002204,2
HW00007347,2
HW00003673,2
HW00001424,2
HW00003169,2
HW00006090,2
HW00000335,2
HW00004427,2
HW00006055,2
HW00003211,2
HW00000834,2
HW00001227,2
HW00001226,2
HW00002865,2
HW00007744,2
HW00002667,2
HW00006616,2
HW00001124,2
HW00001103,2
HW00005958,2
HW00001219,2
HW00005265,2
HW00000113,2
HW00007142,2
HW00003242,2
HW00001230,2
HW00005100,2
HW00002480,2
HW00003375,2
HW00002502,2
HW00006381,2
HW00006512,2
HW00001326,2
HW00002015,2
HW00007883,2
HW00006429,2
HW00007473,2
HW00000788,2
HW00000226,2
HW00002014,2
HW00002255,2
HW00006001,2
HW00002741,2
HW00005672,2
HW00003592,2
HW00003551,2
HW00000004,2
HW00000188,2
HW00006695,2
HW00005074,2
HW00002815,2
HW00005236,2
HW00007257,2
HW00001063,2
HW00001581,2
HW00007669,2
HW00001858,2
HW00004067,2
HW00005408,2
HW00003896,2
HW00007554,2
HW00003645,2
HW00002352,2
HW00002225,2
HW00001001,2
HW00001619,2
HW00000762,2
HW00006480,2
HW00005882,2
HW00007183,2
HW00005924,2
HW00007038,2
HW00007935,2
HW00006138,2
HW00007409,2
HW00000346,2
HW00005062,2
HW00006141,2
HW00001194,2
HW00006262,2
HW00003882,2
HW00001331,2
HW00005244,2
HW00001481,2
HW00003625,2
HW00007558,2
HW00002526,2
HW00002605,2
HW00002261,2
HW00006869,2
HW00004552,2
HW00003999,2
HW00002314,2
HW00000522,2
HW00002334,2
HW00002686,2
HW00001109,2
HW00004537,2
HW00007134,2
HW00001916,2
HW00001355,2
HW00004251,2
HW00004154,2
HW00000209,2
HW00005483,2
HW00006196,2
HW00007601,2
HW00001925,2
HW00002727,2
HW00000525,2
HW00004026,2
HW00003009,2
HW00003231,2
HW00002561,2
HW00000790,2
HW00004640,2
HW00003045,2
HW00004163,2
HW00006440,2
HW00003953,2
HW00000676,2
HW00002831,2
HW00002548,2
HW00005700,2
HW00002331,2
HW00002650,2
HW00003277,2
HW00006102,2
HW00005179,2
HW00002227,2
HW00004500,2
HW00004373,2
HW00000411,2
HW00002386,2
HW00001630,2
HW00007138,2
HW00003554,2
HW00003425,2
HW00007911,2
HW00005135,2
HW00003980,2
HW00003765,2
HW00007676,2
HW00001394,2
HW00003583,2
HW00003753,2
HW00000119,2
HW00005476,2
HW00007733,2
HW00007860,2
HW00002778,2
HW00003899,2
HW00000657,2
HW00002120,2
HW00006693,2
HW00003976,2
HW00005389,2
HW00006622,2
HW00001536,2
HW00003126,2
HW00007224,2
HW00006278,2
HW00000987,2
HW00006461,2
HW00005956,2
HW00003843,2
HW00007636,2
HW00003256,2
HW00000501,2
HW00007941,2
HW00001099,2
HW00007866,2
HW00001987,2
HW00000184,2
HW00002378,2
HW00005156,2
HW00002629,2
HW00007715,2
HW00005176,2
HW00004950,2
HW00000030,2
HW00002867,2
HW00002213,2
HW00004324,2
HW00007696,2
HW00003512,2
HW00003398,2
HW00004706,2
HW00004087,2
HW00001874,2
HW00006205,2
HW00006760,2
HW00005998,2
HW00007393,2
HW00002150,2
HW00000078,2
HW00002184,2
HW00005429,2
HW00007736,2
HW00004817,2
HW00005521,2
HW00006894,2
HW00002610,2
HW00000116,2
HW00000569,2
HW00005219,2
HW00001183,2
HW00003482,2
HW00000181,2
HW00006434,2
HW00003571,2
HW00007184,2
HW00007799,2
HW00001024,2
HW00000154,2
HW00001932,2
HW00000124,2
HW00004447,2
HW00000460,2
HW00005186,2
HW00005572,2
HW00003353,2
HW00005008,2
HW00001272,2
HW00002734,2
HW00006614,2
HW00002344,2
HW00003746,2
HW00000382,2
HW00004148,2
HW00001842,2
HW00002226,2
HW00004290,2
HW00006208,2
HW00000770,2
HW00003691,2
HW00002175,2
HW00000815,2
HW00000314,2
HW00001166,2
HW00006351,2
HW00006545,2
HW00000431,2
HW00000643,2
HW00005084,2
HW00003427,2
HW00003463,2
HW00005174,2
HW00004638,2
HW00007868,2
HW00006258,2
HW00003006,2
HW00006163,2
HW00006659,2
HW00002394,2
HW00003637,2
HW00003043,2
HW00004363,2
HW00001332,2
HW00007283,2
HW00004660,2
HW00002709,2
HW00006502,2
HW00004283,2
HW00003405,2
HW00003216,2
HW00005641,2
HW00000315,2
HW00005026,2
HW00002599,2
HW00004876,2
HW00004471,2
HW00005117,2
HW00006641,2
HW00002994,2
HW00002440,2
HW00005315,2
HW00007520,2
HW00000499,2
HW00002122,2
HW00001430,2
HW00006229,2
HW00007100,2
HW00001419,2
HW00000533,2
HW00001887,2
HW00002770,2
HW00004136,2
HW00000308,2
HW00000224,2
HW00000206,2
HW00004763,2
HW00002438,2
HW00002921,2
HW00001178,2
HW00005461,2
HW00006817,2
HW00002966,2
HW00007915,2
HW00003295,2
HW00002486,2
HW00007256,2
HW00007269,3
HW00003299,3
HW00006638,3
HW00003668,3
HW00003531,3
HW00007338,3
HW00006254,3
HW00000328,3
HW00005643,3
HW00006183,3
HW00004474,3
HW00003159,3
HW00003057,3
HW00001201,3
HW00000115,3
HW00005702,3
HW00006125,3
HW00005164,3
HW00005607,3
HW00003464,3
HW00004345,3
HW00003032,3
HW00006682,3
HW00002499,3
HW00005007,3
HW00001396,3
HW00003893,3
HW00007146,3
HW00006851,3
HW00003685,3
HW00007161,3
HW00004499,3
HW00000277,3
HW00005560,3
HW00004112,3
HW00006086,3
HW00004559,3
HW00005800,3
HW00007000,3
HW00002340,3
HW00004160,3
HW00000280,3
HW00005985,3
HW00002693,3
HW00003786,3
HW00002659,3
HW00006906,3
HW00001427,3
HW00002666,3
HW00000721,3
HW00007555,3
HW00002637,3
HW00000837,3
HW00006427,3
HW00003541,3
HW00004106,3
HW00002154,3
HW00000051,3
HW00004697,3
HW00006632,3
HW00002641,3
HW00000551,3
HW00000453,3
HW00005167,3
HW00004118,3
HW00001605,3
HW00002375,3
HW00005893,3
HW00007819,3
HW00006210,3
HW00001591,3
HW00002164,3
HW00002276,3
HW00001607,3
HW00003069,3
HW00001757,3
HW00003638,3
HW00007632,3
HW00003699,3
HW00006564,3
HW00006746,3
HW00003303,3
HW00005548,3
HW00005892,3
HW00002302,3
HW00003272,3
HW00002139,3
HW00000906,3
HW00000223,3
HW00005583,3
HW00000139,3
HW00006296,3
HW00005534,3
HW00005605,3
HW00002662,3
HW00003382,3
HW00007143,3
HW00002106,3
HW00006387,3
HW00001401,3
HW00006287,3
HW00003146,3
HW00003721,3
HW00004497,3
HW00002244,3
HW00003487,3
HW00006443,3
HW00000921,3
HW00001943,3
HW00004141,3
HW00006345,3
HW00001647,3
HW00002539,3
HW00003971,3
HW00002888,3
HW00002743,3
HW00007037,3
HW00002296,3
HW00003470,3
HW00007629,3
HW00001897,3
HW00002403,3
HW00004525,3
HW00004114,3
HW00007198,3
HW00001730,3
HW00000333,3
HW00003516,3
HW00006790,3
HW00004057,3
HW00000581,3
HW00001110,3
HW00006879,3
HW00003086,3
HW00007622,3
HW00006723,3
HW00001151,3
HW00000591,3
HW00006935,3
HW00007275,3
HW00002237,3
HW00005827,3
HW00002032,3
HW00004515,3
HW00000024,3
HW00004362,3
HW00003081,3
HW00000192,3
HW00002311,3
HW00004119,3
HW00005221,3
HW00006013,3
HW00000887,3
HW00001391,3
HW00001696,3
HW00004302,3
HW00005148,3
HW00002982,3
HW00004725,3
HW00003185,3
HW00003938,3
HW00004717,3
HW00006617,3
HW00000803,3
HW00003245,3
HW00001270,3
HW00007546,3
HW00007635,3
HW00003327,3
HW00003767,3
HW00000678,3
HW00004133,3
HW00001300,3
HW00007093,3
HW00001242,3
HW00004529,3
HW00007737,3
HW00003199,3
HW00006500,3
HW00000789,3
HW00004343,3
HW00003963,3
HW00003837,3
HW00001119,3
HW00007075,3
HW00004562,3
HW00000371,3
HW00005506,3
HW00004542,3
HW00004002,3
HW00003506,3
HW00007818,3
HW00000549,3
HW00007341,3
HW00002166,3
HW00001616,3
HW00002718,3
HW00004896,3
HW00002836,3
HW00004054,3
HW00000400,3
HW00005875,3
HW00006526,3
HW00000882,3
HW00000843,3
HW00007524,3
HW00003758,3
HW00007165,3
HW00000577,3
HW00002967,3
HW00003761,3
HW00000278,3
HW00007155,3
HW00005214,3
HW00000697,3
HW00004528,3
HW00004037,3
HW00006923,3
HW00004215,3
HW00003153,3
HW00006513,3
HW00001689,3
HW00002535,3
HW00000383,3
HW00005978,3
HW00001350,3
HW00006172,3
HW00004670,3
HW00005360,3
HW00005794,3
HW00005731,3
HW00004692,3
HW00004580,3
HW00007805,3
HW00005937,3
HW00005655,3
HW00000094,3
HW00003144,3
HW00006046,3
HW00004722,3
HW00001085,3
HW00001205,3
HW00003878,3
HW00007054,3
HW00007895,3
HW00000398,3
HW00006840,3
HW00004335,3
HW00006724,3
HW00005680,3
HW00001749,3
HW00006169,3
HW00004856,3
HW00000826,3
HW00000461,3
HW00002587,3
HW00006707,3
HW00000614,3
HW00007499,3
HW00007790,3
HW00000225,3
HW00005975,3
HW00003387,3
HW00006384,3
HW00001489,3
HW00000298,3
HW00003643,3
HW00003291,3
HW00001926,3
HW00001209,3
HW00000159,3
HW00006635,3
HW00003797,3
HW00002222,3
HW00003091,3
HW00001737,3
HW00001231,3
HW00007380,3
HW00001461,3
HW00004888,3
HW00005796,3
HW00007890,3
HW00005258,3
HW00004463,3
HW00005820,3
HW00007536,3
HW00005954,3
HW00006582,3
HW00002701,3
HW00001437,3
HW00007647,3
HW00000438,3
HW00000215,3
HW00005516,3
HW00004704,3
HW00002418,3
HW00006446,3
HW00000597,3
HW00001082,3
HW00003322,3
HW00004996,3
HW00005697,3
HW00001662,3
HW00004207,3
HW00006756,3
HW00005146,3
HW00001854,3
HW00002890,3
HW00007562,3
HW00007188,3
HW00007053,3
HW00004490,3
HW00007303,3
HW00001608,3
HW00003298,3
HW00002251,3
HW00005250,3
HW00006962,3
HW00001177,3
HW00003056,3
HW00002945,3
HW00005354,3
HW00005168,3
HW00000915,3
HW00004473,3
HW00005368,3
HW00001112,3
HW00001604,3
HW00006080,3
HW00003182,3
HW00002455,3
HW00003005,3
HW00002786,3
HW00000173,3
HW00004378,3
HW00005851,3
HW00002989,3
HW00005188,3
HW00001008,3
HW00006630,3
HW00003227,3
HW00004424,3
HW00000991,3
HW00004000,3
HW00007711,3
HW00003955,3
HW00007646,3
HW00002877,3
HW00004551,3
HW00001075,3
HW00007816,3
HW00007522,3
HW00005131,3
HW00004902,3
HW00000240,3
HW00000648,3
HW00003528,3
HW00000855,3
HW00005835,3
HW00000158,3
HW00003713,3
HW00004366,3
HW00003399,3
HW00005759,3
HW00002600,3
HW00005576,3
HW00004667,3
HW00002682,3
HW00000243,3
HW00007702,3
HW00007559,3
HW00006667,3
HW00000660,3
HW00001441,3
HW00005325,3
HW00001087,3
HW00002559,3
HW00000125,3
HW00001352,3
HW00001649,3
HW00000291,3
HW00006570,3
HW00005066,3
HW00007042,3
HW00007274,3
HW00005137,3
HW00006835,3
HW00001744,3
HW00006911,3
HW00005128,3
HW00002611,3
HW00007865,3
HW00005717,3
HW00002531,3
HW00001054,3
HW00000520,3
HW00006293,3
HW00000748,3
HW00002664,3
HW00004816,3
HW00002429,3
HW00007199,3
HW00004519,3
HW00000691,3
HW00002873,3
HW00001546,3
HW00005862,3
HW00006430,3
HW00006563,3
HW00004828,3
HW00003533,3
HW00004344,3
HW00006487,3
HW00003734,3
HW00003778,3
HW00004096,3
HW00007764,3
HW00004782,3
HW00001125,3
HW00006211,3
HW00003954,3
HW00002771,3
HW00000013,3
HW00005675,3
HW00007813,3
HW00000821,3
HW00005811,3
HW00003133,3
HW00005254,3
HW00002489,3
HW00000374,3
HW00006075,3
HW00000358,3
HW00007144,3
HW00006954,3
HW00005628,3
HW00004665,3
HW00002919,3
HW00000674,3
HW00005711,3
HW00001548,3
HW00002161,3
HW00001625,3
HW00007857,3
HW00002109,3
HW00001061,3
HW00001922,3
HW00006370,3
HW00004152,3
HW00006751,3
HW00005721,3
HW00006803,3
HW00003996,3
HW00002845,3
HW00005840,3
HW00005047,3
HW00004884,3
HW00001745,3
HW00000901,3
HW00007433,3
HW00000534,3
HW00002744,3
HW00000325,3
HW00001837,3
HW00001458,3
HW00004639,3
HW00001735,3
HW00003916,3
HW00004577,3
HW00001937,3
HW00006735,3
HW00000015,3
HW00003050,3
HW00006668,3
HW00005420,3
HW00006413,3
HW00003655,3
HW00000176,3
HW00002708,3
HW00000634,3
HW00003710,3
HW00003078,3
HW00004451,3
HW00005933,3
HW00003426,3
HW00007358,3
HW00004480,3
HW00000814,3
HW00003260,3
HW00000997,3
HW00005351,3
HW00002871,3
